"country","year","Yt","DR.2.Yt","DR.3.Yt"
"Latvia",2027,70124659465.0239,57526645171.4566,52179332392.1293
"Latvia",2028,71722702872.1904,57683918983.9728,51814006570.0415
"Latvia",2029,73320746279.3564,57812908069.8266,51425696241.0744
"Latvia",2030,74918789686.5229,57914661167.3144,51016050227.7048
"Latvia",2031,76516833093.6895,57990196762.298,50586640803.0895
"Latvia",2032,78114876500.8555,58040503871.3697,50138966751.4932
"Latvia",2033,79712919908.022,58066542805.9367,49674456315.3802
"Latvia",2034,81310963315.188,58069245917.667,49194470033.1696
"Latvia",2035,82909006722.3545,58049518325.7444,48700303471.5331
"Latvia",2036,84507050129.521,58008238626.3471,48193189855.9607
"Latvia",2037,86105093536.687,57946259584.7782,47674302603.21
"Latvia",2038,87703136943.8535,57864408810.6506,47144757759.1218
"Latvia",2039,89301180351.0195,57763489416.5212,46605616345.1603
"Latvia",2040,90899223758.186,57644280660.3739,46057886616.9373
"Latvia",2041,92497267165.3525,57507538572.3198,45502526237.8456
"Latvia",2042,94095310572.5186,57353996565.896,44940444370.8404
"Latvia",2043,95693353979.6851,57184366034.3218,44372503691.2864
"Latvia",2044,97291397386.8516,56999336932.0649,43799522323.6964
"Latvia",2045,98889440794.0176,56799578342.0708,43222275705.0882
"Latvia",2046,100487484201.184,56585739028.9885,42641498377.5902
"Latvia",2047,102085527608.35,56358447978.7251,42057885712.8357
"Latvia",2048,103683571015.517,56118314924.6552,41472095570.6021
"Latvia",2049,105281614422.683,55865930860.7948,40884749894.0563
"Latvia",2050,106879657829.849,55601868542.2589,40296436243.9002
"Lebanon",2015,19029380501.5184,19798167473.7797,20188269774.0609
"Lebanon",2016,19325201623.5592,19711705656.0304,19904957672.266
"Lebanon",2017,19499713694.9596,19499713694.9596,19499713694.9596
"Lebanon",2018,19132201468.4855,18757060263.2211,18574952882.0248
"Lebanon",2019,17809224138.0327,17117670259.547,16786901817.3557
"Lebanon",2020,19423812501.5579,18303492342.2721,17775540003.6403
"Lebanon",2021,19599332778.183,18106753940.2959,17413753321.205
"Lebanon",2022,19774853054.8081,17910693671.5989,17057961954.9835
"Lebanon",2023,19950373331.4332,17715360582.2433,16708123580.0367
"Lebanon",2024,20125893608.0582,17520801534.1958,16364193250.9116
"Lebanon",2025,20301413884.6833,17327061272.1224,16026123590.1981
"Lebanon",2026,20476934161.3084,17134182488.4025,15693864968.3256
"Lebanon",2027,20652454437.9335,16942205886.4078,15367365674.9482
"Lebanon",2028,20827974714.5585,16751170242.089,15046572082.2581
"Lebanon",2029,21003494991.1837,16561112463.9118,14731428800.5501
"Lebanon",2030,21179015267.8087,16372067651.1832,14421878826.3503
"Lebanon",2031,21354535544.4338,16184069150.8093,14117863683.4118
"Lebanon",2032,21530055821.0589,15997148612.5218,13819323556.8649
"Lebanon",2033,21705576097.684,15811336042.6137,13526197420.803
"Lebanon",2034,21881096374.309,15626659856.2187,13238423159.5713
"Lebanon",2035,22056616650.9341,15443146928.1744,12955937683.0182
"Lebanon",2036,22232136927.5592,15260822642.5,12678677035.9564
"Lebanon",2037,22407657204.1843,15079710940.5283,12406576502.0756
"Lebanon",2038,22583177480.8093,14899834367.7217,12139570702.5349
"Lebanon",2039,22758697757.4344,14721214119.208,11877593689.4583
"Lebanon",2040,22934218034.0595,14543870084.0663,11620579034.5454
"Lebanon",2041,23109738310.6846,14367820888.3961,11368459913.0034
"Lebanon",2042,23285258587.3096,14193083937.1989,11121169182.9969
"Lebanon",2043,23460778863.9348,14019675455.1036,10878639460.8073
"Lebanon",2044,23636299140.5598,13847610525.9633,10640803191.8804
"Lebanon",2045,23811819417.1849,13676903131.3549,10407592717.9437
"Lebanon",2046,23987339693.8099,13507566188.0052,10178940340.3558
"Lebanon",2047,24162859970.4351,13339611584.1752,9954778379.85617
"Lebanon",2048,24338380247.0601,13173050215.0251,9735039232.86625
"Lebanon",2049,24513900523.6852,13007892016.9896,9519655424.49651
"Lebanon",2050,24689420800.3103,12844146001.1858,9308559658.4
"Lesotho",2015,4944203948.08738,5143949787.59011,5245305968.5259
"Lesotho",2016,5122635686.13123,5225088399.85386,5276314756.71517
"Lesotho",2017,4961878416.8981,4961878416.8981,4961878416.8981
"Lesotho",2018,4888411199.77392,4792559999.77835,4746030291.04264
"Lesotho",2019,4819093830.53445,4631962543.76629,4542458130.39349
"Lesotho",2020,5161727322.84836,4864010941.16173,4723711707.35999
"Lesotho",2021,5238533642.78647,4839595344.97429,4654369291.68637
"Lesotho",2022,5315339962.72458,4814267168.95985,4585058943.83442
"Lesotho",2023,5392146282.66269,4788071587.56613,4515837621.46529
"Lesotho",2024,5468952602.60077,4761052354.55116,4446758937.11383
"Lesotho",2025,5545758922.53888,4733251841.32858,4377873304.73109
"Lesotho",2026,5622565242.47699,4704711074.3552,4309228080.52807
"Lesotho",2027,5699371562.4151,4675469771.58403,4240867698.32852
"Lesotho",2028,5776177882.35321,4645566378.00483,4172833799.63114
"Lesotho",2029,5852984202.29132,4615038100.29395,4105165358.57445
"Lesotho",2030,5929790522.22943,4583920940.5948,4037898801.99097
"Lesotho",2031,6006596842.16754,4552249729.44967,3971068124.73085
"Lesotho",2032,6083403162.10565,4520058157.90323,3904705000.42848
"Lesotho",2033,6160209482.04376,4487378808.79751,3838838887.87993
"Lesotho",2034,6237015801.98187,4454243187.27767,3773497133.19274
"Lesotho",2035,6313822121.91998,4420681750.52762,3708705067.86419
"Lesotho",2036,6390628441.85809,4386723936.75382,3644486102.93853
"Lesotho",2037,6467434761.7962,4352398193.43538,3580861819.38843
"Lesotho",2038,6544241081.73431,4317732004.85809,3517852054.86062
"Lesotho",2039,6621047401.67242,4282751918.94957,3455474986.92096
"Lesotho",2040,6697853721.6105,4247483573.43234,3393747212.92916
"Lesotho",2041,6774660041.54861,4211951721.31144,3332683826.66898
"Lesotho",2042,6851466361.48672,4176180255.71222,3272298491.85497
"Lesotho",2043,6928272681.42484,4140192234.08449,3212603512.63292
"Lesotho",2044,7005079001.36295,4104009901.78789,3153609901.18658
"Lesotho",2045,7081885321.30106,4067654715.07384,3095327442.55956
"Lesotho",2046,7158691641.23917,4031147363.47821,3037764756.79716
"Lesotho",2047,7235497961.17728,3994507791.63948,2980929358.50938
"Lesotho",2048,7312304281.11539,3957755220.55587,2924827713.95245
"Lesotho",2049,7389110601.0535,3920908168.29536,2869465295.72312
"Lesotho",2050,7465916920.99161,3883984470.17173,2814846635.15618
"Liberia",2015,7746495701.3105,8059454127.64344,8218257289.52031
"Liberia",2016,7626040898.84965,7778561716.82664,7854822125.81514
"Liberia",2017,7813272093.44871,7813272093.44871,7813272093.44871
"Liberia",2018,7903716587.42239,7748741752.37489,7673511249.92465
"Liberia",2019,7708708374.95798,7409369833.67741,7266196978.9405
"Liberia",2020,8318627862.06635,7838828827.21045,7612722905.23283
"Liberia",2021,8486881674.06836,7840566815.8163,7540484444.60276
"Liberia",2022,8655135486.07043,7839222872.98621,7465995900.31945
"Liberia",2023,8823389298.07245,7834917190.57625,7389449627.72672
"Liberia",2024,8991643110.07452,7827766431.93904,7311028685.83054
"Liberia",2025,9159896922.07654,7817883824.08627,7230907215.65102
"Liberia",2026,9328150734.07861,7805379247.59418,7149250804.42133
"Liberia",2027,9496404546.08063,7790359324.30394,7066216836.13619
"Liberia",2028,9664658358.0827,7772927502.86995,6981954828.937
"Liberia",2029,9832912170.08472,7753184142.20562,6896606759.80205
"Liberia",2030,10001165982.0868,7731226592.87731,6810307376.99619
"Liberia",2031,10169419794.0888,7707149276.49369,6723184500.71642
"Liberia",2032,10337673606.0909,7681043763.13907,6635359312.35715
"Liberia",2033,10505927418.0929,7652998846.89537,6546946632.80163
"Liberia",2034,10674181230.0949,7623100619.49969,6458055190.13498
"Liberia",2035,10842435042.097,7591432542.18,6368787877.1576
"Liberia",2036,11010688854.099,7558075515.71266,6279241999.06646
"Liberia",2037,11178942666.1011,7523107948.7446,6189509511.65932
"Liberia",2038,11347196478.1031,7486605824.4197,6099677250.40219
"Liberia",2039,11515450290.1052,7448642765.35146,6009827150.69209
"Liberia",2040,11683704102.1072,7409290096.97926,5920036459.63189
"Liberia",2041,11851957914.1093,7368616909.3486,5830377939.6264
"Liberia",2042,12020211726.1113,7326690117.35085,5740920064.09506
"Liberia",2043,12188465538.1133,7283574519.46091,5651727205.58905
"Liberia",2044,12356719350.1154,7239332855.00718,5562859816.5882
"Liberia",2045,12524973162.1174,7194025860.0093,5474374603.24498
"Liberia",2046,12693226974.1194,7147712321.61841,5386324692.33337
"Liberia",2047,12861480786.1215,7100449131.19215,5298759791.65029
"Liberia",2048,13029734598.1235,7052291336.0376,5211726344.10989
"Liberia",2049,13197988410.1255,7003292189.85444,5125267675.76218
"Liberia",2050,13366242222.1276,6953503201.9084,5039424137.95855
"Libya",2015,40688550821.5421,42332368274.7324,43166483566.574
"Libya",2016,40081908487.3256,40883546657.0721,41284365741.9454
"Libya",2017,53105242905.5087,53105242905.5087,53105242905.5087
"Libya",2018,57322525593.8168,56198554503.742,55652937469.7251
"Libya",2019,50904648116.3636,48927958589.3537,47982513070.3776
"Libya",2020,46815723719.5376,44115502068.9041,42843019088.5167
"Libya",2021,46120948057.3176,42608626906.7593,40977864986.5189
"Libya",2022,45426172395.0974,41143883910.8849,39185015348.9604
"Libya",2023,44731396732.8774,39720200184.0121,37461840543.2555
"Libya",2024,44036621070.6572,38336528704.8246,35805802780.7952
"Libya",2025,43341845408.4373,36991847725.7116,34214452997.6275
"Libya",2026,42647069746.217,35685160184.1856,32685427838.9264
"Libya",2027,41952294083.9971,34415493127.6695,31216446743.8601
"Libya",2028,41257518421.7769,33181897151.3457,29805309127.557
"Libya",2029,40562742759.5569,31983445848.7849,28449891656.9964
"Libya",2030,39867967097.3367,30819235275.0627,27148145617.7353
"Libya",2031,39173191435.1167,29688383422.0908,25898094368.4971
"Libya",2032,38478415772.8965,28590029705.8847,24697830880.7319
"Libya",2033,37783640110.6765,27523334465.5075,23545515360.3646
"Libya",2034,37088864448.4563,26487478473.4242,22439372949.0235
"Libya",2035,36394088786.2363,25481662457.0146,21377691502.1434
"Libya",2036,35699313124.0161,24505106630.9933,20358819441.4099
"Libya",2037,35004537461.7961,23557050240.4959,19381163679.1038
"Libya",2038,34309761799.5759,22636751114.5887,18443187611.9744
"Libya",2039,33614986137.356,21743485229.9744,17543409182.3582
"Libya",2040,32920210475.1357,20876546284.6585,16680399004.32
"Libya",2041,32225434812.9158,20035245281.3622,15852778552.683
"Libya",2042,31530659150.6956,19218910120.4539,15059218412.8633
"Libya",2043,30835883488.4756,18426885202.1952,14298436589.5142
"Libya",2044,30141107826.2554,17658531038.0855,13569196872.0292
"Libya",2045,29446332164.0354,16913223871.1067,12870307255.0345
"Libya",2046,28751556501.8152,16190355304.6635,12200618412.048
"Libya",2047,28056780839.5952,15489331940.0299,11559022220.5528
"Libya",2048,27362005177.375,14809575022.1043,10944450336.7808
"Libya",2049,26667229515.1548,14150520093.2938,10355872818.565
"Libya",2050,25972453852.9348,13511616655.3394,9792296794.66786
"Lithuania",2015,90586821049.6195,94246528620.0241,96103558451.5413
"Lithuania",2016,93007228618.838,94867373191.2148,95797445477.4031
"Lithuania",2017,97296948146.1022,97296948146.1022,97296948146.1022
"Lithuania",2018,102082371854.741,100080756720.334,99109098888.0981
"Lithuania",2019,106857123265.1,102707730935.313,100723087251.485
"Lithuania",2020,108705401609.597,102435527822.629,99480841609.6582
"Lithuania",2021,112177802188.264,103634949453.335,99668524307.9208
"Lithuania",2022,115650202766.932,104747951809.087,99760880822.5653
"Lithuania",2023,119122603345.599,105777462742.409,99763304917.1108
"Lithuania",2024,122595003924.267,106726328513.483,99680957023.9266
"Lithuania",2025,126067404502.935,107597315864.184,99518773260.6071
"Lithuania",2026,129539805081.602,108393114042.148,99281474119.0717
"Lithuania",2027,133012205660.27,109116336776.047,98973572838.7986
"Lithuania",2028,136484606238.938,109769524203.179,98599383475.213
"Lithuania",2029,139957006817.604,110355144750.516,98163028673.8982
"Lithuania",2030,143429407396.272,110875596970.276,97668447160.9188
"Lithuania",2031,146901807974.939,111333211331.071,97119400959.1797
"Lithuania",2032,150374208553.607,111730251965.696,96519482340.4583
"Lithuania",2033,153846609132.275,112068918376.536,95872120522.353
"Lithuania",2034,157319009710.942,112351347099.612,95180588119.1331
"Lithuania",2035,160791410289.61,112579613328.214,94448007355.1341
"Lithuania",2036,164263810868.278,112755732497.064,93677356049.0557
"Lithuania",2037,167736211446.945,112881661827.946,92871473377.2457
"Lithuania",2038,171208612025.613,112959301837.703,92033065423.7639
"Lithuania",2039,174681012604.28,112990497809.465,91164710524.75
"Lithuania",2040,178153413182.948,112977041227.996,90268864414.3857
"Lithuania",2041,181625813761.616,112920671179.975,89347865179.4556
"Lithuania",2042,185098214340.283,112823075720.063,88403938029.3075
"Lithuania",2043,188570614918.951,112685893203.53,87439199887.7541
"Lithuania",2044,192043015497.619,112510713586.255,86455663813.2396
"Lithuania",2045,195515416076.286,112299079692.838,85455243253.3878
"Lithuania",2046,198987816654.954,112052488453.61,84439756139.8244
"Lithuania",2047,202460217233.621,111772392111.231,83410928828.966
"Lithuania",2048,205932617812.289,111460199397.638,82370399894.2841
"Lithuania",2049,209405018390.957,111117276681.998,81319723775.3409
"Lithuania",2050,212877418969.624,110744949090.385,80260374288.7339
"Luxembourg",2015,66733023287.0147,69429037427.8101,70797064405.1939
"Luxembourg",2016,70055120270.4872,71456222675.8969,72156773878.6018
"Luxembourg",2017,70977877671.9456,70977877671.9456,70977877671.9456
"Luxembourg",2018,71843326491.7309,70434633815.4224,69750802419.1562
"Luxembourg",2019,73938168629.307,71067059428.3997,69693815278.8265
"Luxembourg",2020,75516397124.3164,71160787634.7675,69108200972.7191
"Luxembourg",2021,77162209734.9302,71285954525.7138,68557623938.0394
"Luxembourg",2022,78808022345.5439,71378853900.1236,67980492355.2096
"Luxembourg",2023,80453834956.1582,71440703028.1996,67378820165.6076
"Luxembourg",2024,82099647566.772,71472683849.8684,66754526520.8233
"Luxembourg",2025,83745460177.3857,71475943892.2836,66109439595.8982
"Luxembourg",2026,85391272788,71451597164.9276,65445300260.8422
"Luxembourg",2027,87037085398.6138,71400725032.8415,64763765615.4551
"Luxembourg",2028,88682898009.2275,71324377068.5015,64066412392.3039
"Luxembourg",2029,90328710619.8413,71223571882.8351,63354740232.53
"Luxembourg",2030,91974523230.4556,71099297935.8733,62630174839.0124
"Luxembourg",2031,93620335841.0693,70952514327.5143,61894071011.2499
"Luxembourg",2032,95266148451.6831,70784151568.8735,61147715566.1821
"Luxembourg",2033,96911961062.2974,70595112334.6674,60392330149.0107
"Luxembourg",2034,98557773672.9111,70386272197.0853,59629073937.958
"Luxembourg",2035,100203586283.525,70158480341.5867,58859046246.7554
"Luxembourg",2036,101849398894.139,69912560265.0439,58083289028.5214
"Luxembourg",2037,103495211504.753,69649310456.654,57302789284.5683
"Luxembourg",2038,105141024115.367,69369505062.0245,56518481381.5528
"Luxembourg",2039,106786836725.98,69073894530.8297,55731249280.262
"Luxembourg",2040,108432649336.595,68763206248.4328,54941928679.2232
"Luxembourg",2041,110078461947.208,68438145151.8376,54151309076.1965
"Luxembourg",2042,111724274557.822,68099394330.3697,53360135750.5345
"Luxembourg",2043,113370087168.437,67747615611.4159,52569111669.2478
"Luxembourg",2044,115015899779.05,67383450131.601,51778899319.5543
"Luxembourg",2045,116661712389.664,67007518893.7433,50990122470.5763
"Luxembourg",2046,118307525000.278,66620423309.9149,50203367866.748
"Luxembourg",2047,119953337610.892,66222745730.9526,49419186855.4289
"Luxembourg",2048,121599150221.506,65815049962.734,48638096951.1128
"Luxembourg",2049,123244962832.12,65397881769.5354,47860583338.546
"Luxembourg",2050,124890775442.734,64971769364.7811,47087100316.9874
"Madagascar",2015,32361802243.7022,33669219054.3478,34332636000.3437
"Madagascar",2016,33654056275.5872,34327137401.0989,34663677963.8548
"Madagascar",2017,34977773826.9752,34977773826.9752,34977773826.9752
"Madagascar",2018,36095088624.874,35387341789.0922,35043775363.9553
"Madagascar",2019,37687326771.3201,36223881940.9074,35523920040.8334
"Madagascar",2020,38077576838.5049,35881351100.3544,34846376852.1368
"Madagascar",2021,39121074260.02,36141825516.3631,34758567780.5756
"Madagascar",2022,40164571681.5354,36378290035.5888,34646312353.5199
"Madagascar",2023,41208069103.0505,36591586078.6599,34511109122.1369
"Madagascar",2024,42251566524.5657,36782531300.3436,34354390082.0834
"Madagascar",2025,43295063946.0811,36951920198.0404,34177523279.2488
"Madagascar",2026,44338561367.5962,37100524705.5541,33981815320.1704
"Madagascar",2027,45382058789.1116,37229094772.482,33768513790.4634
"Madagascar",2028,46425556210.6267,37338358929.555,33538809584.4885
"Madagascar",2029,47469053632.1418,37429024840.2634,33293839149.3854
"Madagascar",2030,48512551053.6572,37501779839.0837,33034686646.4753
